"author","title","post_time","like","hate","article"
"kensukeshu","[新聞] 柯泯薰、動力火車同場獅吼！創作歌后艾怡良擔綱壓軸","Tue Oct 19 12:53:12 2021","454","80","柯泯薰、動力火車同場獅吼！創作歌后艾怡良擔綱壓軸
記者王真魚／綜合報導
統一獅最終回主題日「獅吼音樂祭-LIONS黑白唱」，11月6日、11月7日一連二天於台南市
立棒球場推出歡唱派對，「空靈系創作女聲」柯泯薰打頭陣，賽後「重唱金嗓」動力火車
重磅上場！「金曲歌后」艾怡良第二天擔任開球嘉賓，並在賽後「草地音樂會」登場。
一場又一場音樂節裡發跡的「柯柯」柯泯薰，擁有純淨卻直指人心的歌聲，音樂作品多元
且富含想像的獨特空間，出道以來逐漸備受矚目，並在華語樂壇中獲得極大關注。
柯柯將在11月6日打頭陣，首次受邀參與開球儀式並進入球場演唱，非常興奮又期待，她
透露，小時候都會和爸爸去看棒球比賽的她，以前參加田徑隊也常和棒球隊一起在操場練
習，「很喜歡揮棒打到球『砰砰砰』的聲音，感謝統一獅讓我再度找回熱血沸騰的感覺。
」
當日賽後由動力火車開唱，今年甫出新專輯的跨世代天團，與棒球非常有淵源，曾多次為
中華職棒獻聲，這次準備用極具震撼力的美聲演繹膾炙人口的經典好歌，復刻你我的激情
歲月。
艾怡良去年跳脫歌手身分首度主演電影，横跨影歌雙棲的絕佳表現，今年風光入圍金馬最
佳新人及最佳原創電影歌曲二大獎項，今年10月底將發行新專輯，明年於台北流行音樂中
心舉行個人首場大型售票演唱會。
11月7日藍調靈魂之夜，艾怡良擔任開球嘉賓，賽後為草地音樂節開嗓，將以深厚唱功帶
領所有1號隊友唱出不服輸的勇氣。她也向朋友們喊話，千萬別錯過獅吼音樂祭，一起進
場為統一獅選手應援，賽後要留下來聆聽她為大家所準備的精彩演出。
獅隊表示，除了藍調靈魂女王的讚聲，當晚將安排眾多猛獅唱將帶來精采加碼演出，另外
開放所有購票球迷進入外野草皮席地而坐，共同寫下今年球季最令人難忘的回憶。
獅吼音樂祭二日票價均加價150元，活動現場將有「Audio-Technica鐵三角」攤位，展示
熱騰騰全新未上市的產品，以及全球票選出最受歡迎的亮橙色限量款的專業型監聽耳機，
獅隊同時準備UNILIONS X LAIMO聯名贈品，每場限量2,500份，持當日門票均可於現場排
隊兌換，換完為止。

https://sports.ettoday.net/news/2104603#ixzz79iFoFw7g
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 111.252.80.157 (臺灣)
"
"micheal59","[分享] 探險兄弟JUMANJIx探險者集結影片1","Tue Oct 19 10:26:27 2021","110","103","https://youtu.be/pcy0xMkKTn4
　
中信兄弟全新主題日「探險兄弟 JUMANJI」
將於10/23-10/24在臺中洲際棒球場開啟冒險之旅
　
此次推出代表兄弟精神的黃色搭配沙漠、叢林等探險元素～打造一系列探險風格主題商品
　
也號召兄弟探險者們全面集結！
【智慧型探險者－開路先鋒～王威晨】中信兄弟 王威晨#9
【力量型探險者－1號重砲～陳子豪】陳子豪粉絲團
【平衡型探險者－穩定的力量～蔡齊哲】中信兄弟 蔡齊哲
【速度型探險者－外野草上飛～宋晟睿】宋晟睿Sung Cheng Jui
【陽光型探險者－眾望所貴～貴貴】Z咖小模-貴貴 Sammy
【知性型探險者－音樂才女～笑笑】Smile Wang 王笑笑
　
球員及女孩化身為不同類型的探險者，
帶著大家勇闖難關、解鎖地圖，一起大冒險！
　
10/23(六)、10/24(日)集結完畢，蓄勢待發！
一起向洲際冒險世界出發吧！
　
我要出發前往洲際冒險世界：https://tix.brothers.tw/
樓下貴貴(?
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 118.150.105.244 (臺灣)
"
"LSLLtu","[分享] CPBL2021人氣球星票選week1網路領先榜","Tue Oct 19 00:17:51 2021","117","26","資料統計截至10/19 00:00
SP
德保拉 12805
江少慶 7010
陳冠宇 6058
布雷克 4707
徐若熙 3805
RP
吳俊偉 7139
曾峻岳 4445
官大元 3542
蔡齊哲 1013
王奕凱 823
CP
李振昌 11513
陳韻文 2004
陳鴻文 1235
陳禹勳 1023
吳世豪 586
C
陳家駒 4509
高宇杰 3831
張進德 2363
林岱安 2008
吉力吉撈·鞏冠 989
1B
許基宏 8273
陳俊秀 2558
林益全 1746
朱祥麟 1097
陳鏞基 1044
2B
林靖凱 7663
潘志芳 4769
岳東華 1981
李凱威 864
王正棠 603
3B
王威晨 21104
馬傑森 2126
林子豪 2113
林立 783
梁家榮 674
SS
江坤宇 14676
吳東融 2186
王勝偉 1543
李宗賢 1346
林承飛 892
OF
詹子賢 12112
宋晟睿 11942
陳文杰 9898
陳傑憲 9067
林安可 7634
DH
周思齊 4125
林智勝 2434
廖健富 1465
潘武雄 645
郭阜林 573
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.137.41.8 (臺灣)
"
"ntultamwc","Re: [情報] 自主培訓球員","Mon Oct 18 21:28:54 2021","613","93","※ 引述《ntultamwc (我是誰我在哪我在幹嘛)》之銘言：
: TBN大大更新了，如圖。
: https://imgur.com/YWcntxN
: 除了原本確定的之外，自主培訓新進度如下：
: 邦邦找的左投是開南雙左之一的陳冠勳，
: 兄弟補進中信學院投手李榕津跟臺體捕手蘇煒智，
: 味全找的外野手是西苑高中張祐嘉，另外補進遠東科大蘇捷恩。
: 以下XXXX版網友通靈或是新聞小道消息，正確性未知：
: 邦邦補進開南投手／游擊溫展樂跟國體劉俊豪，
: 桃猿似乎要跟藍震威簽自培。
: .........................
: 藍終於從廁所出來了？

剛剛看棒球維基，富邦自主培訓球員中的開南左投陳冠勳、國體游擊劉俊豪已經於10/10
轉為正式球員，恭喜兩位！
另外原本有風聲要去味全自主培訓的遠東投手蘇捷恩最後好像是沒有去的樣子。
其餘自主培訓球員則已經陸續在二軍出賽，祝福他們能夠盡快轉成正式球員，上一軍出賽
！
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.136.44.238 (臺灣)
"
"tony900735","[情報] 臺中洲際棒球場餐飲規範","Mon Oct 18 19:28:07 2021","353","91","來源：兄弟Fans Club
https://cutt.ly/BRfdFof
兄弟一心團結抗疫－臺中洲際棒球場餐飲規範
　
因應中央疫情指揮中心之防疫餐飲規定鬆綁，洲際棒球場內野二樓場外平台將設立戶外飲
食區（原外攤區域）服務現場球迷。球場內店舖及餐車將提供符合防疫規定之餐盒及飲品
，惟場內仍禁止飲食，需移動至戶外飲食區，現場將安排工作人員於用餐完畢後進行清潔
及消毒，供下位球迷使用。（外野無攤商及用餐區，敬請見諒。）
　
為符合防疫規範，仍禁止攜帶外食進入球場，場內座位區僅能飲用瓶裝水，並請於飲用完
畢後盡速配戴口罩。除水之外的食品請於二樓戶外飲食區用餐，用餐外請全程配戴口罩，
並配合相關防疫規範，保持社交距離、勤洗手。
　
歷經兩週的客場征戰，中信兄弟戰績躍居第一，明天將回到臺中洲際主場進行本週五場賽
事，歡迎球迷朋友在做好防疫的前提下，一起進場為兄弟們加油！
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.140.44.49 (臺灣)
"
"leonjapan","[新聞] 穿回熟悉18號 松坂大輔一軍合流準備投最","Mon Oct 18 16:13:06 2021","536","142","穿回熟悉18號 松坂大輔一軍合流準備投最後一球
「平成怪物」松坂大輔的23年職棒生涯最後一役，將在明天登場，今天合流一軍練球，穿回
熟悉的18號背號，談到即將到來的引退賽，他笑說：「現在還沒有實感。」
1999年從西武獅隊展開職棒生涯，歷經8年旅美時期，2015年返回日職，他的生涯因傷急轉
直下，逐漸消蝕著他還能投球的日子，松坂的時代終究走到尾聲。
松坂在去年回到老東家西武，同一年7月動了脊椎内視鏡頸椎手術，身體狀況遲遲沒有起色
，也影響到他的心情，最終在今年7月證實引退消息，明天球團將為他舉辦引退記者會，他
也將在與火腿隊一戰先發出賽，這是他重返西武後的首場一軍出賽，也是他的引退賽。
松坂今天與一軍合流，他重回西武時原本穿著16號球衣，也改回了熟悉的18號，讓這個背號
陪他投出選手生涯的最後一球。
松坂在今天練球前先與全隊打招呼，請隊友、教練多多指教，對於引退賽則笑說：「現在還
沒有什麼實感。」松坂今天練投約20球，為明天一役準備，效力火腿的台將王柏融，明天也
有機會一會這位傳奇名投。
https://udn.com/news/story/7001/5825380
松坂大輔 挑戰九宮格
https://m.youtube.com/watch?v=TloIISuzSno
1999亞錦賽 中華 VS 日本 (蔡仲南 VS 松坂大輔)
https://m.youtube.com/watch?v=W4BoyCs7d38
【頂尖對決】陳金鋒 vs 松坂大輔，生涯對決全記錄！
https://m.youtube.com/watch?v=EdqWSrZfPzI
2003亞錦賽 陳金鋒打松坂大輔安打
https://m.youtube.com/watch?v=aj4nHFeXftE
2003亞錦賽 彭政閔對松坂打安打
https://m.youtube.com/watch?v=UYDHrS21y1c
2006 WBC 張泰山對松坂大輔
https://m.youtube.com/watch?v=xyYhijo6EzM
2009年3月7日 WBC韓国戦 松坂大輔全投球
https://m.youtube.com/watch?v=8D2AuYf92pA
松坂大輔 對台灣的魔球
https://m.youtube.com/watch?v=J99XXpFuEfQ
松坂大輔 ＷＢＣ
https://m.youtube.com/watch?v=Bkw4ucCsPrQ
松坂紅襪時期
https://m.youtube.com/watch?v=bJG3omBHAdk
https://m.youtube.com/watch?v=QSMvbAb-Dy8
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 111.83.105.114 (臺灣)
"
"max2604","Re: [問題] 為什麼Roberts調度這麼容易被批評?","Mon Oct 18 12:58:14 2021","412","194","本人非躲迷或任何球隊球迷，單純棒球迷，合先敘明
對蘿蔔印象比較深大概是17打作弊人開始，那個時候沒記錯的話他投手調度的特色就是「信
任」
擺一個投手上去就是相信他，也不是很管投手的狀況，通常都錯過了換投的時機點，一直到
19對國民，擺上凱莉死不換投，被好姨炸了一發滿貫直接放假。
但去年縮水賽季他的這個風格明顯有變，換投的時機算是還蠻合理的（甚至有點過頭，我記
得書僮有一場投很好但直接被換），加上道奇豪華陣容，奪冠合情合理
這季感覺有點像是延續上一季的調度，只是書僮受傷、不知道為何不敢用Price、May也受傷
，不然以以往的季後賽，似乎都會把一個先發調往牛棚（例如以前的前田），所以開始更頻
繁的偷牛棚日，然後就炸了
感覺用人太過小心了一些吧，不然問題感覺不是很大？
一點個人看法，請小力鞭
手機發文排版抱歉
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.136.165.142 (臺灣)
"
"abc12812","[討論] 為什麼勇士和紅襪願意讓股票上市?","Mon Oct 18 10:25:32 2021","90","62","之前看有關大聯盟勞資議題的文章
很多都說大聯盟球團因為財報不公開 所以可以靠各種作帳手法低報收益
藉此在勞資談判時裝窮 談到比較有利資方的條款
但是這幾年來 勇士和紅襪球團卻接連宣告上市
而公司上市交易後 財報就要公開給大眾檢視
為什麼勇士和紅襪寧願讓財報曝光也要上市股票呢?
是好心讓鄉民也能入股一起發大財?
還是其實球團賺的沒大家想的那麼多所以公開財報也沒差?
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 172.91.141.162 (美國)
"
"Intelnet","[新聞] 投76.2局挨轟清單仍空白 徐若熙也覺得意外","Mon Oct 18 00:02:26 2021","142","126","https://udn.com/news/story/7001/5823379
當投手，哪有不挨轟的道理，但還是有人可以守住挨轟清單一片清白，味全龍隊新人徐若
熙本季出賽76.2局，至今尚未挨轟，為全聯盟局數最多，他也覺得很意外，「我之前很常
被打全壘打啊！」
徐若熙進入中職後，一共挨了3發全壘打，先是2019年龍隊與澳洲職棒阿德雷德巨人隊的
交流賽，張泰山從他手中開轟，接著是去年季前熱身賽挨了蘇緯達的滿貫砲，9月則在二
軍例行賽被高國慶敲出全壘打，還不曾在一軍被全壘打一棒擊沉。
「可能因為局數不長吧！一場才投4局、5局。」徐若熙表示，沒有特別注意這件事，近期
才知道，自己也覺得有點驚訝，「就算球速快，也沒到很快，這季均速150、151吧！對強
打來說應該還好，應該只是剛好沒把握到，加上球又換了。」
本季尚未挨轟投手榜上，徐若熙的投球局數為最多，接著是張喜凱的73.2局、豪勁的67.2
局、布里悍45.1局、李振昌43.1局，挨轟最多投手則由陳仕朋、伍鐸、加百利8轟並列。
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 210.61.216.66 (臺灣)
"
"saiulbb","[新聞] MLB／道奇26人名單不見前塞揚強投普萊斯 反由菜鳥取而代之","Sun Oct 17 21:35:19 2021","321","89","1. 新聞來源：
聯合體育
2. 新聞標題：
MLB／道奇26人名單不見前塞揚強投普萊斯 反由菜鳥取而代之
3. 新聞內容：
2021-10-17 12:05 聯合新聞網 / 綜合報導
https://uc.udn.com.tw/photo/2021/07/04/1/12862371.jpg
道奇隊年薪3200萬美元的強投普萊斯未被放入國聯冠軍戰26人名單內。 路透
道奇在今天（17日）稍早的國聯冠軍戰G1以2：3敗給勇士，而在道奇今天公布的26人名單
中，卻不見前塞揚強投普萊斯（David Price）的影子，取而代之的是菜鳥左投布魯西爾
（Justin Bruihl）。
道奇在今天對戰勇士賽前公布可上場的26人名單，年薪3200萬美元（約新台幣8.9億元）
的強投普萊斯本來在國聯分區系列賽名單中，如今卻沒在國聯冠軍戰名單裡。
除了普萊斯被排除在外，道奇也未將外野手麥金尼（Billy McKinney）放入26人名單內，
並以右投菲力普斯（Evan Phillips）和菜鳥左投布魯西爾取代。
現年36歲的普萊斯於2008年登上大聯盟，曾效力過老虎、藍鳥、紅襪等隊，打過9次季後
賽，他生涯在季後賽出賽23場（14場先發）拿下5勝9敗，防禦率4.62。2012年，他單季拿
下20勝勇奪美聯塞揚獎，之後轉效力紅襪，成為紅襪在2018年奪下世界大賽冠軍的重要功
臣，不過他在去年（2020）賽季前，與貝茲一同被交易至道奇。
普萊斯去年因疫情放棄整個賽季薪水沒有出賽，今年則出賽39場（11場先發）拿下5勝2敗
，防禦率4.03。而在先前道奇對上巨人的國聯分區系列賽中，普萊斯也一直苦無上場機會
。
而菜鳥左投布魯西爾，今年8月初登大聯盟，出賽21場主投18.2局，防禦率2.89。
4. 新聞連結：
https://udn.com/news/story/6999/5822793
5. 備註：
2021  NLCS G2｜LAD (Max Scherzer  15-4, 2.46 ERA 236K；
             ｜        Postseason: 0-1, 1.46 ERA  16K) @
10/18 07:38  ｜ATL (Ian Anderson   9-5, 3.58 ERA 124K；
             ｜        Postseason: 1-0, 0.00 ERA   6K)
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 61.56.143.149 (臺灣)
"
